id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
08100415,Ganghoferstraße,3371,196,809,1376,766,168,43,13,93,10197,2179,244,2134,3309,3,3,1,2,2,240,2129,3304,8100415
08100416,Alt-Rixdorf,3358,199,813,1177,817,279,40,33,248,10507,2381,326,2323,3278,29,36,7,13,14,290,2274,3235,8100416
08100417,Braunschweiger Straße,5197,393,1495,2000,908,308,81,12,92,15133,3346,348,3272,5074,2,2,1,1,2,345,3268,5070,8100417
08100418,Hertzbergplatz,5273,256,1189,2311,1108,361,40,8,63,16107,3268,381,3242,5240,4,3,1,2,2,376,3237,5234,8100418
08100419,Treptower Straße Nord,3632,302,1088,1468,642,113,14,5,40,10139,2134,249,2114,3602,2,2,3,4,6,244,2107,3594,8100419
08100520,Weiße Siedlung,2086,105,679,980,262,38,18,4,28,5777,1355,168,1352,2082,60,54,19,25,38,89,1273,1984,8100520
08100521,Schulenburgpark,4191,64,1098,1479,1162,290,90,8,58,13393,2613,542,2595,4171,191,184,23,34,46,328,2377,3934,8100521
08200622,Jahnstraße,2625,53,717,1069,587,148,43,8,60,8100,1634,236,1606,2588,17,24,10,20,20,209,1562,2551,8200622
08200623,Park am Buschkrug,2863,168,858,939,629,203,50,16,124,8656,1895,490,1871,2836,171,155,12,18,24,307,1698,2641,8200623
08200624,Tempelhofer Weg,4904,180,890,2315,1295,199,17,8,80,15262,2950,448,2922,4838,9,20,3,6,6,436,2896,4823,8200624
08200725,Mohriner Allee Nord,962,11,55,187,230,268,122,89,717,4391,1008,640,990,936,545,675,42,77,84,53,238,307,8200725
08200726,Hufeisensiedlung,3227,60,273,1263,952,428,190,61,456,11939,2308,1145,2302,3221,831,825,25,44,50,289,1433,2340,8200726
08200727,Parchimer Allee Süd,4682,3,334,2205,1761,311,54,14,100,16309,2765,919,2765,4682,356,309,34,37,68,529,2419,4258,8200727
08200728,Ortolanweg,438,–,11,233,129,48,15,2,14,1581,304,70,300,434,20,17,–,–,–,50,282,414,8200728
08200729,Britzer Garten,811,–,11,264,297,120,59,60,466,3422,809,462,805,807,388,539,23,44,46,51,222,373,8200729
08200730,Handwerker-Siedlung,1739,473,225,210,336,247,155,93,687,5749,1286,767,1266,1719,700,781,23,40,46,44,445,973,8200730
08200831,Buckow West,4303,25,441,1502,1346,672,179,138,1052,16283,3364,1637,3339,4270,1181,1294,83,149,166,373,1895,2923,8200831
08200832,Buckow Mitte,5791,84,935,1621,1862,956,196,137,1065,21286,4424,1455,4406,5772,932,1095,63,119,126,460,3192,4714,8200832
08200833,Buckow Ost,4592,853,506,998,1442,520,156,117,918,15081,3343,1075,3261,4430,794,963,76,144,152,205,2154,3484,8200833
08300934,Gropiusstadt Nord-West,6447,461,1403,2538,1901,116,15,13,104,19259,4332,403,4327,6440,88,100,2,4,4,313,4223,6348,8300934
08300935,Gropiusstadt Süd-West,4231,5,1058,2020,972,158,9,9,65,12978,2782,196,2764,4207,12,15,3,6,6,181,2743,4189,8300935
08301036,Gropiusstadt Mitte,3726,128,839,1374,1130,204,36,15,113,11797,2655,127,2640,3706,46,49,–,–,–,81,2591,3660,8301036
08301037,Gropiusstadt Süd-Ost,5337,48,1146,1578,1677,804,80,4,31,18313,3641,175,3640,5336,1,1,–,–,–,174,3639,5335,8301037
08401138,Goldhähnchenweg,1518,2,364,501,525,125,1,–,–,4964,1060,87,1056,1513,2,3,–,–,–,85,1054,1511,8401138
08401139,Vogelviertel Süd,2062,113,477,599,457,232,114,70,567,7103,1646,649,1626,2036,410,531,63,120,126,176,975,1500,8401139
08401140,Vogelviertel Nord,1224,10,123,339,376,187,101,88,672,4990,1105,555,1098,1215,420,531,48,99,96,87,468,699,8401140
08401241,Blumenviertel,3533,62,272,566,1003,843,420,367,2919,15970,3766,2567,3734,3501,2147,2655,238,425,476,182,654,878,8401241
